pos	category	lemma	offensiveness_score
3 sostantivo	qas	dandismo	1.3124248393584619
1 aggettivo	is; dmc; cds;	dannata	2.1917972348198624
1 aggettivo	is; dmc; cds;	dannate	2.1917972348198624
1 aggettivo	is; dmc; cds;	dannati	2.1917972348198624
1 aggettivo	is; dmc; cds;	dannato	2.1917972348198624
1 aggettivo	dmc; cds; is;	debole	2.2381140260663273
1 aggettivo	dmc; cds; is;	deboli	2.2381140260663273
1 aggettivo	dmc;	debosciata	2.3416043339523966
1 aggettivo	dmc;	debosciate	2.3416043339523966
1 aggettivo	dmc;	debosciati	2.3416043339523966
1 aggettivo	dmc;	debosciato	2.3416043339523966
1 aggettivo	dmc; cds; ddf;	decadente	1.9567900626724237
1 aggettivo	dmc; cds; ddf;	decadenti	1.9567900626724237
4 verbo	cds	decapitatela	5
4 verbo	cds	decapitatele	5
4 verbo	cds	decapitateli	5
4 verbo	cds	decapitatelo	5
4 verbo	cds	decapitiamolo	5
1 aggettivo	dmc; ddf; cds;	decrepita	2.4072001050493865
1 aggettivo	dmc; ddf; cds;	decrepite	2.4072001050493865
1 aggettivo	dmc; ddf; cds;	decrepiti	2.4072001050493865
1 aggettivo	dmc; ddf; cds;	decrepito	2.4072001050493865
1 aggettivo	cds;	deculturata	2.4625160621260314
1 aggettivo	cds;	deculturate	2.4625160621260314
1 aggettivo	cds;	deculturati	2.4625160621260314
1 aggettivo	cds;	deculturato	2.4625160621260314
2 sostantivo, aggettivo	ddp; cds; ps;	deficiente	2.9056275717059306
2 sostantivo, aggettivo	ddp; cds; ps;	deficienti	2.9056275717059306
3 sostantivo	ddp;	deficienza	2.9056275717059306
3 sostantivo	ddp;	deficienze	2.9056275717059306
1 aggettivo	ddp;	deficitaria	2.332254643991059
1 aggettivo	ddp;	deficitarie	2.332254643991059
1 aggettivo	ddp;	deficitarii	2.332254643991059
1 aggettivo	ddp;	deficitario	2.332254643991059
1 aggettivo	ddf;	deforme	3.2153746781344745
1 aggettivo	ddf;	deformi	3.2153746781344745
1 aggettivo	dmc; cds;	degenerata	2.726014794888382
1 aggettivo	dmc; cds;	degenerate	2.726014794888382
1 aggettivo	dmc; cds;	degenerati	2.726014794888382
1 aggettivo	dmc; cds;	degenerato	2.726014794888382
3 sostantivo	dmc; cds;	degenerazione	2.726014794888382
3 sostantivo	dmc; cds;	degenerazioni	2.726014794888382
1 aggettivo	dmc; cds;	degenere	2.4567961619012397
1 aggettivo	dmc; cds;	degeneri	2.4567961619012397
1 aggettivo	dmc; cds;	degradante	2.4837116677812636
1 aggettivo	dmc; cds;	degradanti	2.4837116677812636
1 aggettivo	dmc; cds;	degradata	2.489973851057136
1 aggettivo	dmc; cds;	degradate	2.489973851057136
1 aggettivo	dmc; cds;	degradati	2.489973851057136
1 aggettivo	dmc; cds;	degradato	2.489973851057136
3 sostantivo	dmc;	degradazione	2.4475629173057616
3 sostantivo	dmc;	degradazioni	2.4475629173057616
3 sostantivo	dmc; cds;	degradi	2.4475629173057616
3 sostantivo	dmc; cds;	degrado	2.4475629173057616
3 sostantivo	ddp;	delatore	2.1367874343594746
3 sostantivo	ddp;	delatori	2.1367874343594746
3 sostantivo	ddp;	delatrice	2.1367874343594746
3 sostantivo	ddp;	delatrici	2.1367874343594746
2 sostantivo, aggettivo	cds; dmc; is; re;	delinquente	3.153321375197062
2 sostantivo, aggettivo	cds; dmc; is; re;	delinquenti	3.153321375197062
1 aggettivo	cds;	delinquenziale	3.153321375197062
1 aggettivo	cds;	delinquenziali	3.153321375197062
1 aggettivo	qas; ddp;	delirante	2.2893456592519428
1 aggettivo	qas; ddp;	deliranti	2.2893456592519428
3 sostantivo	qas	delirio	1.5429694660428441
1 aggettivo	re; cds	delittuosa	2.2599195159031886
1 aggettivo	re; cds	delittuose	2.2599195159031886
1 aggettivo	re; cds	delittuosi	2.2599195159031886
1 aggettivo	re; cds	delittuoso	2.2599195159031886
1 aggettivo	ddf; mi;	deludente	2.322109526208769
1 aggettivo	ddf; mi;	deludenti	2.322109526208769
3 sostantivo	cds	demagoga	1.91492186572793
3 sostantivo	cds	demagoghe	1.91492186572793
1 aggettivo	cds	demagogica	1.7076803156377702
1 aggettivo	cds	demagogiche	1.7076803156377702
1 aggettivo	cds	demagogici	1.7076803156377702
1 aggettivo	cds	demagogico	1.7076803156377702
3 sostantivo	cds	demagogismi	1.7076803156377702
3 sostantivo	cds	demagogismo	1.7076803156377702
3 sostantivo	cds	demagogo	1.91492186572793
3 sostantivo	ddp;	demente	3.1653067889351303
3 sostantivo	ddp;	dementi	3.1653067889351303
3 sostantivo	ddp;	demenza	2.4681919316341
3 sostantivo	ddp;	demenze	2.4681919316341
1 aggettivo	ddp; qas;	demenziale	2.577237912491146
1 aggettivo	ddp; qas;	demenziali	2.577237912491146
4 verbo	cds	demoliscila	5
4 verbo	cds	demoliscile	5
4 verbo	cds	demoliscili	5
4 verbo	cds	demoliscilo	5
3 sostantivo	svp; qas; cds;	demone	2.764456804533688
3 sostantivo	svp; qas; cds;	demoni	2.764456804533688
1 aggettivo	svp; qas; cds;	demoniaca	2.764456804533688
1 aggettivo	svp; qas; cds;	demoniace	2.764456804533688
1 aggettivo	svp; qas; cds;	demoniaci	2.764456804533688
1 aggettivo	svp; qas; cds;	demoniaco	2.764456804533688
3 sostantivo	svp; qas; cds;	demonio	3.1620693504383923
3 sostantivo	re;	denigratore	2.6790969983465254
3 sostantivo	re;	denigratori	2.6790969983465254
3 sostantivo	re;	denigratrice	2.6790969983465254
3 sostantivo	re;	denigratrici	2.6790969983465254
3 sostantivo	re;	denigrazione	2.6790969983465254
3 sostantivo	re;	denigrazioni	2.6790969983465254
1 aggettivo	ddf;	deperita	1.6573999213343287
1 aggettivo	ddf;	deperite	1.6573999213343287
1 aggettivo	ddf;	deperiti	1.6573999213343287
1 aggettivo	ddf;	deperito	1.6573999213343287
1 aggettivo	cds	deplorevole	2.871478008553555
1 aggettivo	cds	deplorevoli	2.871478008553555
3 sostantivo	qas; cds; min;	deportazione	2.370548785546501
3 sostantivo	qas; cds; min;	deportazioni	2.370548785546501
2 sostantivo, aggettivo	dmc;	depravate	3.5279748933510304
2 sostantivo, aggettivo	dmc;	depravati	3.5279748933510304
2 sostantivo, aggettivo	dmc;	depravato	3.5279748933510304
3 sostantivo	dmc;	depravazione	3.5279748933510304
3 sostantivo	dmc;	depravazioni	3.5279748933510304
1 aggettivo	dmc;	deprecabile	2.143276365810424
1 aggettivo	dmc;	deprecabili	2.143276365810424
3 sostantivo	an; re;	depredatore	2.3494345583258913
3 sostantivo	an; re;	depredatori	2.3494345583258913
3 sostantivo	an; re;	depredatrice	2.3494345583258913
3 sostantivo	an; re;	depredatrici	2.3494345583258913
2 sostantivo, aggettivo	dmc; cds	deprimente	2.2355611105151456
2 sostantivo, aggettivo	dmc; cds	deprimenti	2.2355611105151456
1 aggettivo	is; cds	derelitta	2.452682907972942
1 aggettivo	is; cds	derelitte	2.452682907972942
1 aggettivo	is; cds	derelitti	2.452682907972942
1 aggettivo	is; cds	derelitto	2.452682907972942
3 sostantivo	om; qas	deretani	2.4443455672397683
3 sostantivo	om; qas	deretano	2.4443455672397683
1 aggettivo	ddp;	desipiente	1.793497447760903
1 aggettivo	ddp;	desipienti	1.793497447760903
3 sostantivo	re; cds	despota	2.506003097939501
3 sostantivo	re; cds	despoti	2.506003097939501
3 sostantivo	cds; svp	despotismi	2.506003097939501
3 sostantivo	cds; svp	despotismo	2.506003097939501
1 aggettivo	cds	detestabile	2.391409209159344
1 aggettivo	cds	detestabili	2.391409209159344
3 sostantivo	re;	detrattore	2.6790969983465254
3 sostantivo	re;	detrattori	2.6790969983465254
3 sostantivo	re;	detrattrice	2.6790969983465254
3 sostantivo	re;	detrattrici	2.6790969983465254
1 aggettivo	cds	devastante	2.07322254239463
1 aggettivo	cds	devastanti	2.07322254239463
4 verbo	cds	devastatela	5
4 verbo	cds	devastatele	5
4 verbo	cds	devastateli	5
4 verbo	cds	devastatelo	5
3 sostantivo	re	devastatore	2.3559767752201513
3 sostantivo	re	devastatori	2.3559767752201513
3 sostantivo	re	devastatrici	2.3559767752201513
1 aggettivo	qas;	deviante	2.446976297242691
1 aggettivo	qas;	devianti	2.446976297242691
1 aggettivo	om;	deviata	2.9154181157752346
1 aggettivo	om;	deviate	2.9154181157752346
1 aggettivo	om;	deviati	2.9154181157752346
1 aggettivo	om;	deviato	2.9154181157752346
1 aggettivo	qas;	diabolica	2.8427963295779044
1 aggettivo	qas;	diaboliche	2.8427963295779044
1 aggettivo	qas;	diabolici	2.8427963295779044
1 aggettivo	qas;	diabolico	2.8427963295779044
3 sostantivo	qas; min	diarrea	3.5811165103738616
3 sostantivo	qas; min	diarree	3.5811165103738616
3 sostantivo	cds;	diavoleria	3.1094532582086463
3 sostantivo	cds;	diavolerie	3.1094532582086463
3 sostantivo	cds;	diavoli	3.1094532582086463
3 sostantivo	cds;	diavolo	3.1094532582086463
3 sostantivo	re;	diffamatore	3.051083747317582
3 sostantivo	re;	diffamatori	3.051083747317582
3 sostantivo	re;	diffamatrice	3.051083747317582
3 sostantivo	re;	diffamatrici	3.051083747317582
1 aggettivo	is; cds	digraziata	2.4103553421917576
1 aggettivo	is; cds	digraziate	2.4103553421917576
1 aggettivo	is; cds	digraziati	2.4103553421917576
1 aggettivo	is; cds	digraziato	2.4103553421917576
3 sostantivo	dmc	dilapidatore	2.2534764011238857
3 sostantivo	dmc	dilapidatori	2.2534764011238857
3 sostantivo	dmc	dilapidatrice	2.2534764011238857
3 sostantivo	dmc	dilapidatrici	2.2534764011238857
3 sostantivo	asm	dileggiatore	2.157843746492953
3 sostantivo	asm	dileggiatori	2.157843746492953
3 sostantivo	asm	dileggiatrice	2.157843746492953
3 sostantivo	asm	dileggiatrici	2.157843746492953
3 sostantivo	qas; dmc;	dilettante	1.4642512477438148
1 aggettivo	qas; dmc;	dilettantesca	1.3558216665143141
1 aggettivo	qas; dmc;	dilettantesche	1.3558216665143141
1 aggettivo	qas; dmc;	dilettanteschi	1.3558216665143141
1 aggettivo	qas; dmc;	dilettantesco	1.3558216665143141
3 sostantivo	qas; dmc;	dilettanti	1.4642512477438148
3 sostantivo	qas; dmc;	dilettantismi	1.1894587625670288
3 sostantivo	qas; dmc;	dilettantismo	1.1894587625670288
2 sostantivo, aggettivo	ddf; ddp; om;	disabile	3.229275049809946
2 sostantivo, aggettivo	ddf; ddp; om;	disabili	3.229275049809946
2 sostantivo, aggettivo	ddf; ddp; cds;	disadattata	2.8298786735561077
2 sostantivo, aggettivo	ddf; ddp; cds;	disadattate	2.8298786735561077
2 sostantivo, aggettivo	ddf; ddp; cds;	disadattati	2.8298786735561077
2 sostantivo, aggettivo	ddf; ddp; cds;	disadattato	2.8298786735561077
2 sostantivo, aggettivo	ddf; ddp; cds;	disagiata	2.6442067165860603
2 sostantivo, aggettivo	ddf; ddp; cds;	disagiate	2.6442067165860603
2 sostantivo, aggettivo	ddf; ddp; cds;	disagiati	2.6442067165860603
2 sostantivo, aggettivo	ddf; ddp; cds;	disagiato	2.6442067165860603
1 aggettivo	ddf;	disarmonica	1.4697858900775835
1 aggettivo	ddf;	disarmoniche	1.4697858900775835
1 aggettivo	ddf;	disarmonici	1.4697858900775835
1 aggettivo	ddf;	disarmonico	1.4697858900775835
3 sostantivo	cds	disastri	1.9788087938916301
3 sostantivo	cds	disastro	1.9788087938916301
1 aggettivo	qas; cds	disastrosa	2.0796752956346936
1 aggettivo	qas; cds	disastrose	2.0796752956346936
1 aggettivo	qas; cds	disastrosi	2.0796752956346936
1 aggettivo	qas; cds	disastroso	2.0796752956346936
3 sostantivo	qas;	discarica	2.9632807015011577
3 sostantivo	qas;	discariche	2.9632807015011577
4 verbo	cds	discriminarla	5
4 verbo	cds	discriminarle	5
4 verbo	cds	discriminarli	5
4 verbo	cds	discriminarlo	5
4 verbo	cds	discriminatela	5
4 verbo	cds	discriminatele	5
4 verbo	cds	discriminateli	5
4 verbo	cds	discriminatelo	5
4 verbo	cds	discriminiamola	5
4 verbo	cds	discriminiamole	5
4 verbo	cds	discriminiamoli	5
4 verbo	cds	discriminiamolo	5
1 aggettivo	dmc;	disdegnosa	2.310328944377153
1 aggettivo	dmc;	disdegnose	2.310328944377153
1 aggettivo	dmc;	disdegnosi	2.310328944377153
1 aggettivo	dmc;	disdegnoso	2.310328944377153
1 aggettivo	dmc	disdicevole	2.13419319724955
1 aggettivo	dmc	disdicevoli	2.13419319724955
3 sostantivo	cds;	diseducata	2.2336255661936324
3 sostantivo	cds;	diseducate	2.2336255661936324
3 sostantivo	cds;	diseducati	2.2336255661936324
3 sostantivo	cds;	diseducato	2.2336255661936324
2 sostantivo, aggettivo	is	diseredata	2.063825427286746
2 sostantivo, aggettivo	is	diseredate	2.063825427286746
2 sostantivo, aggettivo	is	diseredati	2.063825427286746
2 sostantivo, aggettivo	is	diseredato	2.063825427286746
3 sostantivo	dmc; spia	disertore	2.968825581285172
3 sostantivo	dmc; spia	disertori	2.968825581285172
3 sostantivo	dmc; spia	disertrice	2.968825581285172
3 sostantivo	dmc; spia	disertrici	2.968825581285172
3 sostantivo	cds; is; re; dmc	disgraziata	2.454464344281675
3 sostantivo	cds; is; re; dmc	disgraziate	2.454464344281675
3 sostantivo	cds; is; re; dmc	disgraziati	2.454464344281675
3 sostantivo	cds; is; re; dmc	disgraziato	2.454464344281675
1 aggettivo	qas	disgustata	2.1283095331924984
1 aggettivo	qas	disgustate	2.1283095331924984
1 aggettivo	qas	disgustati	2.1283095331924984
1 aggettivo	qas	disgustato	2.1283095331924984
3 sostantivo	svp	disgusti	3.063794349378048
3 sostantivo	svp	disgusto	3.063794349378048
1 aggettivo	svp; cds	disgustosa	3.063794349378048
1 aggettivo	svp; cds	disgustose	3.063794349378048
1 aggettivo	svp; cds	disgustosi	3.063794349378048
1 aggettivo	svp; cds	disgustoso	3.063794349378048
1 aggettivo	dmc;	disinibita	1.5022694844567879
1 aggettivo	dmc;	disinibite	1.5022694844567879
1 aggettivo	dmc;	disinibiti	1.5022694844567879
1 aggettivo	dmc;	disinibito	1.5022694844567879
1 aggettivo	cds; dmc;	disonesta	2.734313432456098
1 aggettivo	cds; dmc;	disoneste	2.734313432456098
1 aggettivo	cds; dmc;	disonesti	2.734313432456098
1 aggettivo	cds; dmc;	disonesto	2.734313432456098
1 aggettivo	mi;	disonorata	2.572668630207747
1 aggettivo	mi;	disonorate	2.572668630207747
3 sostantivo	cds; dmc;	disonore	2.572668630207747
1 aggettivo	cds; dmc;	disonorevole	2.563616447256291
1 aggettivo	cds; dmc;	disonorevoli	2.563616447256291
3 sostantivo	cds; dmc;	disonori	2.572668630207747
1 aggettivo	svp	dispettosa	1.114809459278202
1 aggettivo	svp	dispettose	1.114809459278202
1 aggettivo	svp	dispettosi	1.114809459278202
1 aggettivo	svp	dispettoso	1.114809459278202
1 aggettivo	svp; cds	dispotica	2.128394690753397
1 aggettivo	svp; cds	dispotiche	2.128394690753397
1 aggettivo	svp; cds	dispotici	2.128394690753397
1 aggettivo	svp; cds	dispotico	2.128394690753397
3 sostantivo	svp; cds	dispotismi	2.128394690753397
3 sostantivo	svp; cds	dispotismo	2.128394690753397
1 aggettivo	dmc; cds; ddf;	disprezzabile	2.582103002881947
1 aggettivo	dmc; cds; ddf;	disprezzabili	2.582103002881947
4 verbo	cds	disprezzatela	5
4 verbo	cds	disprezzatele	5
4 verbo	cds	disprezzateli	5
4 verbo	cds	disprezzatelo	5
3 sostantivo	dmc; cds; ddf; mi;	disprezzi	2.582103002881947
4 verbo	cds	disprezziamola	5
4 verbo	cds	disprezziamole	5
4 verbo	cds	disprezziamoli	5
4 verbo	cds	disprezziamolo	5
3 sostantivo	dmc; cds; ddf; mi;	disprezzo	2.582103002881947
1 aggettivo	ddp;	dissennata	2.324371345738818
1 aggettivo	ddp;	dissennate	2.324371345738818
3 sostantivo	ddp;	dissennatezza	2.324371345738818
3 sostantivo	ddp;	dissennatezze	2.324371345738818
1 aggettivo	ddp;	dissennati	2.324371345738818
1 aggettivo	ddp;	dissennato	2.324371345738818
3 sostantivo	dmc;	dissimulatore	1.7381303364481482
3 sostantivo	dmc;	dissimulatori	1.7381303364481482
3 sostantivo	dmc;	dissimulatrice	1.7381303364481482
3 sostantivo	dmc;	dissimulatrici	1.7381303364481482
3 sostantivo	dmc;	dissimulazione	1.7381303364481482
3 sostantivo	dmc;	dissimulazioni	1.7381303364481482
3 sostantivo	dmc; re;	dissipata	1.7915862359781882
3 sostantivo	dmc; re;	dissipate	1.7915862359781882
3 sostantivo	dmc; re;	dissipati	1.7915862359781882
3 sostantivo	dmc; re;	dissipato	1.7915862359781882
3 sostantivo	dmc	dissipatore	1.7915862359781882
3 sostantivo	dmc	dissipatori	1.7915862359781882
3 sostantivo	dmc	dissipatrice	1.7915862359781882
3 sostantivo	dmc	dissipatrici	1.7915862359781882
1 aggettivo	ddp; mal;	dissociata	2.1536251771841393
1 aggettivo	ddp; mal;	dissociate	2.1536251771841393
1 aggettivo	ddp; mal;	dissociati	2.1536251771841393
1 aggettivo	ddp; mal;	dissociato	2.1536251771841393
1 aggettivo	dmc; svp;	dissoluta	2.1484296551979485
1 aggettivo	dmc; svp;	dissolute	2.1484296551979485
3 sostantivo	dmc;	dissolutezza	2.1484296551979485
3 sostantivo	dmc;	dissolutezze	2.1484296551979485
1 aggettivo	dmc; svp;	dissoluti	2.1484296551979485
1 aggettivo	dmc; svp;	dissoluto	2.1484296551979485
1 aggettivo	dmc; re; cds;	disumana	3.146947995836217
1 aggettivo	dmc; re; cds;	disumane	3.146947995836217
1 aggettivo	dmc; re; cds;	disumani	3.146947995836217
1 aggettivo	dmc; re; cds;	disumano	3.146947995836217
3 sostantivo	qas; mi; pr;	ditalini	3.2784456328411764
3 sostantivo	qas; mi; pr;	ditalino	3.2784456328411764
3 sostantivo	op;cds	dittatore	2.951584498817675
3 sostantivo	op;cds	dittatori	2.951584498817675
3 sostantivo	op;cds	dittatrice	2.951584498817675
3 sostantivo	op;cds	dittatrici	2.951584498817675
2 sostantivo, aggettivo	ddf;	diversabile	2.4119417191038934
2 sostantivo, aggettivo	ddf;	diversabili	2.4119417191038934
3 sostantivo	qas; mi;	divetta	1.9675400361524775
3 sostantivo	qas; mi;	divette	1.9675400361524775
3 sostantivo	svp	divoratore	1.9628247228121158
3 sostantivo	svp	divoratori	1.9628247228121158
3 sostantivo	svp	divoratrice	1.9628247228121158
3 sostantivo	svp	divoratrici	1.9628247228121158
2 sostantivo, aggettivo	svp; dmc;	dondolona	1.2195801356194642
2 sostantivo, aggettivo	svp; dmc;	dondolone	1.2195801356194642
2 sostantivo, aggettivo	svp; dmc;	dondoloni	1.2195801356194642
3 sostantivo	pr; mi;	donnacce	3.6491534082688104
3 sostantivo	pr; mi;	donnaccia	3.6491534082688104
3 sostantivo	an; dmc;	donnaioli	2.2690969650046062
3 sostantivo	an; dmc;	donnaiolo	2.2690969650046062
3 sostantivo	pr; mi;	donnetta	3.1499403363309
3 sostantivo	pr; mi;	donnette	3.1499403363309
3 sostantivo	pr; mi;	donnina	2.773486382513365
3 sostantivo	pr; mi;	donnine	2.773486382513365
3 sostantivo	pr; mi;	donnona	2.395184495897773
3 sostantivo	pr; mi;	donnone	2.395184495897773
3 sostantivo	cds;	dottoraggine	1.5700066778978932
3 sostantivo	cds;	dottoraggini	1.5700066778978932
1 aggettivo	cds;	dozzinale	1.9931496381862788
1 aggettivo	cds;	dozzinali	1.9931496381862788
2 sostantivo, aggettivo	cds;	drogata	3.301672448513716
2 sostantivo, aggettivo	cds;	drogate	3.301672448513716
2 sostantivo, aggettivo	cds;	drogati	3.301672448513716
2 sostantivo, aggettivo	cds;	drogato	3.301672448513716
2 sostantivo, aggettivo	ddp; cds ps;	ebete	2.919239928825486
2 sostantivo, aggettivo	ddp; cds ps;	ebeti	2.919239928825486
3 sostantivo	qas; dmc;	ectoparassita	3.2474037304569374
3 sostantivo	qas; dmc;	ectoparassiti	3.2474037304569374
2 sostantivo, aggettivo	dmc; cds;	egocentrica	1.6358829600341631
2 sostantivo, aggettivo	dmc; cds;	egocentriche	1.6358829600341631
2 sostantivo, aggettivo	dmc; cds;	egocentrici	1.6358829600341631
2 sostantivo, aggettivo	dmc; cds;	egocentrico	1.6358829600341631
3 sostantivo	cds;	egoismi	2.213995854695791
3 sostantivo	cds;	egoismo	2.213995854695791
2 sostantivo, aggettivo	cds;	egoista	2.213995854695791
2 sostantivo, aggettivo	cds;	egoiste	2.213995854695791
2 sostantivo, aggettivo	cds;	egoisti	2.213995854695791
3 sostantivo	cds;	egoistici	2.213995854695791
3 sostantivo	cds;	egoistico	2.213995854695791
3 sostantivo	cds;	egotismi	2.213995854695791
3 sostantivo	cds;	egotismo	2.213995854695791
1 aggettivo	dmc;	egotista	2.213995854695791
1 aggettivo	dmc;	egotiste	2.213995854695791
1 aggettivo	dmc;	egotisti	2.213995854695791
3 sostantivo	ddf;	elefante	2.6669989890892873
3 sostantivo	ddf;	elefanti	2.6669989890892873
3 sostantivo	is;	elemosina	3.2474037304569374
3 sostantivo	min;	elettroschok	3.0589508226895457
3 sostantivo	min;	elettroshock	3.0589508226895457
4 verbo	cds	eliminarla	5
4 verbo	cds	eliminarle	5
4 verbo	cds	eliminarli	5
4 verbo	cds	eliminarlo	5
4 verbo	cds	eliminatela	5
4 verbo	cds	eliminatele	5
4 verbo	cds	eliminateli	5
4 verbo	cds	eliminatelo	5
3 sostantivo	min;	eliminazione	4.731971447288265
3 sostantivo	min;	eliminazioni	4.731971447288265
4 verbo	cds	eliminiamola	5
4 verbo	cds	eliminiamole	5
4 verbo	cds	eliminiamoli	5
4 verbo	cds	eliminiamolo	5
3 sostantivo	an;	elminti	3.4740579967263527
2 sostantivo, aggettivo	is; dmc; min;	emarginata	2.482581509983194
2 sostantivo, aggettivo	is; dmc; min;	emarginate	2.482581509983194
2 sostantivo, aggettivo	is; dmc; min;	emarginato	2.482581509983194
3 sostantivo	an;	emitteri	2.2588298474381396
3 sostantivo	an;	emittero	2.2588298474381396
3 sostantivo	cds;	emorroide	4.731971447288265
3 sostantivo	cds;	emorroidi	4.731971447288265
2 sostantivo, aggettivo	dmc;	empi	2.45871094824428
2 sostantivo, aggettivo	dmc;	empia	2.45871094824428
2 sostantivo, aggettivo	dmc;	empie	2.45871094824428
2 sostantivo, aggettivo	dmc;	empio	2.45871094824428
2 sostantivo, aggettivo	is; dmc; min;	enarginati	2.482581509983194
3 sostantivo	qas;	endoparassita	3.2474037304569374
3 sostantivo	qas;	endoparassite	3.2474037304569374
3 sostantivo	qas;	endoparassiti	3.2474037304569374
3 sostantivo	dmc; cds;	energumeni	2.4521063335157907
3 sostantivo	dmc; cds;	energumeno	2.4521063335157907
3 sostantivo	dmc	eresia	1.6594616037284453
3 sostantivo	dmc	eresie	1.6594616037284453
1 aggettivo	dmc	eretica	1.6594616037284453
1 aggettivo	dmc	eretiche	1.6594616037284453
1 aggettivo	dmc	eretici	1.6594616037284453
1 aggettivo	dmc	eretico	1.6594616037284453
2 sostantivo, aggettivo	cds	esaltata	1.857805929832175
2 sostantivo, aggettivo	cds	esaltate	1.857805929832175
2 sostantivo, aggettivo	cds	esaltati	1.857805929832175
2 sostantivo, aggettivo	cds	esaltato	1.857805929832175
1 aggettivo	mal; cds; ddp;	esaurita	2.4042247688553857
1 aggettivo	mal; cds; ddp;	esaurite	2.4042247688553857
1 aggettivo	mal; cds; ddp;	esauriti	2.4042247688553857
1 aggettivo	mal; cds; ddp;	esaurito	2.4042247688553857
3 sostantivo	pr; mi;	escort	3.301646029144364
3 sostantivo	pr; mi;	escorts	3.301646029144364
3 sostantivo	qas; cds;	escrementi	3.6911192727069446
3 sostantivo	qas; cds;	escremento	3.6911192727069446
1 aggettivo	dmc;	esecrabile	2.5242846771553165
1 aggettivo	dmc;	esecrabili	2.5242846771553165
1 aggettivo	dmc;	esecranda	2.5242846771553165
1 aggettivo	dmc;	esecrande	2.5242846771553165
1 aggettivo	dmc;	esecrandi	2.5242846771553165
1 aggettivo	dmc;	esecrando	2.5242846771553165
2 sostantivo, aggettivo	cds	esibizionista	1.777732412639409
2 sostantivo, aggettivo	cds	esibizioniste	1.777732412639409
2 sostantivo, aggettivo	cds	esibizionisti	1.777732412639409
3 sostantivo	svp;is;an;	esosità	2.136219430007099
3 sostantivo	min;	espulsione	3.0589508226895457
3 sostantivo	min;	espulsioni	3.0589508226895457
4 verbo	cds	estinguerla	5
4 verbo	cds	estinguerle	5
4 verbo	cds	estinguerli	5
4 verbo	cds	estinguerlo	5
4 verbo	cds	estinguetela	5
4 verbo	cds	estinguetele	5
4 verbo	cds	estingueteli	5
4 verbo	cds	estinguetelo	5
4 verbo	cds	estinguetevi	5
4 verbo	cds	estinguiamola	5
4 verbo	cds	estinguiamole	5
4 verbo	cds	estinguiamoli	5
4 verbo	cds	estinguiamolo	5
3 sostantivo	min;	estinzione	4.731971447288265
3 sostantivo	min;	estinzioni	4.731971447288265
3 sostantivo	re;	estorcitrice	2.8137460762063427
3 sostantivo	re;	estorcitrici	2.8137460762063427
3 sostantivo	re;	estorsione	2.8137460762063427
3 sostantivo	re;	estorsioni	2.8137460762063427
3 sostantivo	re;	estorsore	2.8137460762063427
3 sostantivo	re;	estorsori	2.8137460762063427
1 aggettivo	op;	estremista	1.907499341776191
1 aggettivo	op;	estremiste	1.907499341776191
1 aggettivo	op;	estremisti	1.907499341776191
2 sostantivo, aggettivo	ddf; dmc;	eunuchi	2.4692256541666358
2 sostantivo, aggettivo	ddf; dmc;	eunuco	2.4692256541666358
3 sostantivo	re;	evasore	2.3881266395885414
3 sostantivo	re;	evasori	2.3881266395885414
2 sostantivo, aggettivo	re;	eversora	2.8137460762063427
2 sostantivo, aggettivo	re;	eversore	2.8137460762063427
2 sostantivo, aggettivo	re;	eversori	2.8137460762063427
3 sostantivo	dmc;	faccedaculo	3.2897386258218932
3 sostantivo	dmc;	faccedimerda	3.2897386258218932
3 sostantivo	cds;	faccendiera	1.8170559416633105
3 sostantivo	cds;	faccendiere	1.8170559416633105
3 sostantivo	cds;	faccendieri	1.8170559416633105
3 sostantivo	dmc;	facciadaculo	3.2897386258218932
3 sostantivo	dmc;	facciadimerda	3.2897386258218932
3 sostantivo	qas; cds;	faciloneria	1.7067307870686395
3 sostantivo	qas; cds;	facilonerie	1.7067307870686395
1 aggettivo	dmc	fallace	2.0344700258471677
1 aggettivo	dmc	fallaci	2.0344700258471677
1 aggettivo	asm;	fallica	3.2784456328411764
1 aggettivo	asm;	falliche	3.2784456328411764
1 aggettivo	asm;	fallici	3.2784456328411764
1 aggettivo	asm;	fallico	3.2784456328411764
1 aggettivo	qas; cds	fallimentare	2.318770237160458
1 aggettivo	qas; cds	fallimentari	2.318770237160458
3 sostantivo	qas; cds	fallimenti	2.644489762590129
3 sostantivo	qas; cds	fallimento	2.644489762590129
2 sostantivo, aggettivo	cds; is	fallito	3.4328459215991316
2 sostantivo, aggettivo	dmc;	falsa	2.7355675656099403
2 sostantivo, aggettivo	dmc;	false	2.7355675656099403
2 sostantivo, aggettivo	dmc;	falsi	2.7355675656099403
3 sostantivo	qas; cds; dmc;	falsità	2.7355675656099403
2 sostantivo, aggettivo	dmc;	falso	2.7355675656099403
1 aggettivo	svp	famelica	1.997013222444275
1 aggettivo	svp	fameliche	1.997013222444275
1 aggettivo	svp	famelici	1.997013222444275
1 aggettivo	svp	famelico	1.997013222444275
2 sostantivo, aggettivo	cds; dmc; svp;	fanatica	1.8799892219064727
2 sostantivo, aggettivo	cds; dmc; svp;	fanatiche	1.8799892219064727
2 sostantivo, aggettivo	cds; dmc; svp;	fanatici	1.8799892219064727
