babelnet_id,lemma,sense_lemma,pos,examples,glosses,categories
bn:00079465n,clochard,vagrancy,NOUN,,The state of wandering from place to place; having no permanent home or means of livelihood,Articles_with_short_description | Homelessness | Informal_occupations | Itinerant_living | Vagrancy
bn:00028729n,clochard,vagrant,NOUN,,A wanderer who has no established residence or visible means of support,Articles_with_short_description | Homelessness | Informal_occupations | Itinerant_living | Vagrancy
bn:00028729n,clochard,drifter,NOUN,,A wanderer who has no established residence or visible means of support,Articles_with_short_description | Homelessness | Informal_occupations | Itinerant_living | Vagrancy
bn:00028729n,clochard,floater,NOUN,,A wanderer who has no established residence or visible means of support,Articles_with_short_description | Homelessness | Informal_occupations | Itinerant_living | Vagrancy
bn:00028729n,clochard,vagabond,NOUN,,A wanderer who has no established residence or visible means of support,Articles_with_short_description | Homelessness | Informal_occupations | Itinerant_living | Vagrancy
bn:00028729n,clochard,clochard,NOUN,,A wanderer who has no established residence or visible means of support,Articles_with_short_description | Homelessness | Informal_occupations | Itinerant_living | Vagrancy
bn:00026435n,clochard,derelict,NOUN,,"A person without a home, job, or property",All_Wikipedia_articles_written_in_American_English | All_articles_that_may_contain_original_research | All_pages_needing_cleanup | Articles_with_excerpts | Homelessness | Housing | Squatting | Wikipedia_further_reading_cleanup
bn:00000504n,absurde,absurd,NOUN,The absurd is the essential concept and the first truth | The absurd is the essential concept and the first truth - Albert Camus,A situation in which life seems irrational and meaningless,
bn:00000504n,absurde,the_absurd,NOUN,The absurd is the essential concept and the first truth | The absurd is the essential concept and the first truth - Albert Camus,A situation in which life seems irrational and meaningless,
bn:00096218a,absurde,absurd,ADJ,A contribution so small as to be laughable | A preposterous attempt to turn back the pages of history | Ask a nonsensical question and get a nonsensical answer | Her conceited assumption of universal interest in her rather dull children was ridiculous | It is ludicrous to call a cottage a mansion | That's a cockeyed idea | The absurd excuse that the dog ate his homework,Incongruous;inviting ridicule | So unreasonable as to invite derision,
bn:00096218a,absurde,cockeyed,ADJ,A contribution so small as to be laughable | A preposterous attempt to turn back the pages of history | Ask a nonsensical question and get a nonsensical answer | Her conceited assumption of universal interest in her rather dull children was ridiculous | It is ludicrous to call a cottage a mansion | That's a cockeyed idea | The absurd excuse that the dog ate his homework,Incongruous;inviting ridicule | So unreasonable as to invite derision,
bn:00096218a,absurde,derisory,ADJ,A contribution so small as to be laughable | A preposterous attempt to turn back the pages of history | Ask a nonsensical question and get a nonsensical answer | Her conceited assumption of universal interest in her rather dull children was ridiculous | It is ludicrous to call a cottage a mansion | That's a cockeyed idea | The absurd excuse that the dog ate his homework,Incongruous;inviting ridicule | So unreasonable as to invite derision,
bn:00096218a,absurde,idiotic,ADJ,A contribution so small as to be laughable | A preposterous attempt to turn back the pages of history | Ask a nonsensical question and get a nonsensical answer | Her conceited assumption of universal interest in her rather dull children was ridiculous | It is ludicrous to call a cottage a mansion | That's a cockeyed idea | The absurd excuse that the dog ate his homework,Incongruous;inviting ridicule | So unreasonable as to invite derision,
bn:00096218a,absurde,laughable,ADJ,A contribution so small as to be laughable | A preposterous attempt to turn back the pages of history | Ask a nonsensical question and get a nonsensical answer | Her conceited assumption of universal interest in her rather dull children was ridiculous | It is ludicrous to call a cottage a mansion | That's a cockeyed idea | The absurd excuse that the dog ate his homework,Incongruous;inviting ridicule | So unreasonable as to invite derision,
bn:00096218a,absurde,ludicrous,ADJ,A contribution so small as to be laughable | A preposterous attempt to turn back the pages of history | Ask a nonsensical question and get a nonsensical answer | Her conceited assumption of universal interest in her rather dull children was ridiculous | It is ludicrous to call a cottage a mansion | That's a cockeyed idea | The absurd excuse that the dog ate his homework,Incongruous;inviting ridicule | So unreasonable as to invite derision,
bn:00096218a,absurde,nonsensical,ADJ,A contribution so small as to be laughable | A preposterous attempt to turn back the pages of history | Ask a nonsensical question and get a nonsensical answer | Her conceited assumption of universal interest in her rather dull children was ridiculous | It is ludicrous to call a cottage a mansion | That's a cockeyed idea | The absurd excuse that the dog ate his homework,Incongruous;inviting ridicule | So unreasonable as to invite derision,
bn:00096218a,absurde,preposterous,ADJ,A contribution so small as to be laughable | A preposterous attempt to turn back the pages of history | Ask a nonsensical question and get a nonsensical answer | Her conceited assumption of universal interest in her rather dull children was ridiculous | It is ludicrous to call a cottage a mansion | That's a cockeyed idea | The absurd excuse that the dog ate his homework,Incongruous;inviting ridicule | So unreasonable as to invite derision,
bn:00096218a,absurde,ridiculous,ADJ,A contribution so small as to be laughable | A preposterous attempt to turn back the pages of history | Ask a nonsensical question and get a nonsensical answer | Her conceited assumption of universal interest in her rather dull children was ridiculous | It is ludicrous to call a cottage a mansion | That's a cockeyed idea | The absurd excuse that the dog ate his homework,Incongruous;inviting ridicule | So unreasonable as to invite derision,
bn:00107538a,absurde,nonsense,ADJ,A nonsensical jumble of words | Nonsense syllables,Having no intelligible meaning,
bn:00107538a,absurde,nonsensical,ADJ,A nonsensical jumble of words | Nonsense syllables,Having no intelligible meaning,
bn:00013896n,absurde,nonsense,NOUN,,A message that seems to convey no meaning,All_articles_needing_additional_references | Aphasias | Communication | Imagination | Nonsense | Philosophy_of_language | Riddles | Word_play
bn:00013896n,absurde,bunk,NOUN,,A message that seems to convey no meaning,All_articles_needing_additional_references | Aphasias | Communication | Imagination | Nonsense | Philosophy_of_language | Riddles | Word_play
bn:00013896n,absurde,nonsensicality,NOUN,,A message that seems to convey no meaning,All_articles_needing_additional_references | Aphasias | Communication | Imagination | Nonsense | Philosophy_of_language | Riddles | Word_play
bn:00013896n,absurde,meaninglessness,NOUN,,A message that seems to convey no meaning,All_articles_needing_additional_references | Aphasias | Communication | Imagination | Nonsense | Philosophy_of_language | Riddles | Word_play
bn:00013896n,absurde,hokum,NOUN,,A message that seems to convey no meaning,All_articles_needing_additional_references | Aphasias | Communication | Imagination | Nonsense | Philosophy_of_language | Riddles | Word_play
bn:00096217a,absurde,absurd,ADJ,The absurd predicament of seeming to argue that virtue is highly desirable but intensely unpleasant | The absurd predicament of seeming to argue that virtue is highly desirable but intensely unpleasant - Walter Lippman,Inconsistent with reason or logic or common sense,
bn:00019175n,cercle,circle,NOUN,The machine punched out metal circles,Any circular or rotating mechanism,
bn:00019175n,cercle,round,NOUN,The machine punched out metal circles,Any circular or rotating mechanism,
bn:00019173n,cercle,R-2,NOUN,,Street names for flunitrazepam | Street names for flunitrazepan,Articles_with_short_description | Drug-facilitated_sexual_assault | Drug_culture | Drugboxes_which_contain_changes_to_watched_fields | Fluoroarenes | GABAA_receptor_positive_allosteric_modulators | Glycine_receptor_antagonists | Hoffmann-La_Roche_brands | Lactams | Nitrobenzodiazepines | Use_mdy_dates_from_October_2015
bn:00019173n,cercle,Mexican_valium,NOUN,,Street names for flunitrazepam | Street names for flunitrazepan,Articles_with_short_description | Drug-facilitated_sexual_assault | Drug_culture | Drugboxes_which_contain_changes_to_watched_fields | Fluoroarenes | GABAA_receptor_positive_allosteric_modulators | Glycine_receptor_antagonists | Hoffmann-La_Roche_brands | Lactams | Nitrobenzodiazepines | Use_mdy_dates_from_October_2015
bn:00019173n,cercle,rophy,NOUN,,Street names for flunitrazepam | Street names for flunitrazepan,Articles_with_short_description | Drug-facilitated_sexual_assault | Drug_culture | Drugboxes_which_contain_changes_to_watched_fields | Fluoroarenes | GABAA_receptor_positive_allosteric_modulators | Glycine_receptor_antagonists | Hoffmann-La_Roche_brands | Lactams | Nitrobenzodiazepines | Use_mdy_dates_from_October_2015
bn:00019173n,cercle,rope,NOUN,,Street names for flunitrazepam | Street names for flunitrazepan,Articles_with_short_description | Drug-facilitated_sexual_assault | Drug_culture | Drugboxes_which_contain_changes_to_watched_fields | Fluoroarenes | GABAA_receptor_positive_allosteric_modulators | Glycine_receptor_antagonists | Hoffmann-La_Roche_brands | Lactams | Nitrobenzodiazepines | Use_mdy_dates_from_October_2015
bn:00019173n,cercle,roofy,NOUN,,Street names for flunitrazepam | Street names for flunitrazepan,Articles_with_short_description | Drug-facilitated_sexual_assault | Drug_culture | Drugboxes_which_contain_changes_to_watched_fields | Fluoroarenes | GABAA_receptor_positive_allosteric_modulators | Glycine_receptor_antagonists | Hoffmann-La_Roche_brands | Lactams | Nitrobenzodiazepines | Use_mdy_dates_from_October_2015
bn:00019173n,cercle,roach,NOUN,,Street names for flunitrazepam | Street names for flunitrazepan,Articles_with_short_description | Drug-facilitated_sexual_assault | Drug_culture | Drugboxes_which_contain_changes_to_watched_fields | Fluoroarenes | GABAA_receptor_positive_allosteric_modulators | Glycine_receptor_antagonists | Hoffmann-La_Roche_brands | Lactams | Nitrobenzodiazepines | Use_mdy_dates_from_October_2015
bn:00019173n,cercle,forget_me_drug,NOUN,,Street names for flunitrazepam | Street names for flunitrazepan,Articles_with_short_description | Drug-facilitated_sexual_assault | Drug_culture | Drugboxes_which_contain_changes_to_watched_fields | Fluoroarenes | GABAA_receptor_positive_allosteric_modulators | Glycine_receptor_antagonists | Hoffmann-La_Roche_brands | Lactams | Nitrobenzodiazepines | Use_mdy_dates_from_October_2015
bn:00019173n,cercle,circle,NOUN,,Street names for flunitrazepam | Street names for flunitrazepan,Articles_with_short_description | Drug-facilitated_sexual_assault | Drug_culture | Drugboxes_which_contain_changes_to_watched_fields | Fluoroarenes | GABAA_receptor_positive_allosteric_modulators | Glycine_receptor_antagonists | Hoffmann-La_Roche_brands | Lactams | Nitrobenzodiazepines | Use_mdy_dates_from_October_2015
bn:00008279n,cercle,set,NOUN,The smart set goes there | They were an angry lot,An unofficial association of people or groups,Articles_with_short_description | Social_groups | Social_psychology_concepts | Sociological_terminology
bn:00008279n,cercle,circle,NOUN,The smart set goes there | They were an angry lot,An unofficial association of people or groups,Articles_with_short_description | Social_groups | Social_psychology_concepts | Sociological_terminology
bn:00008279n,cercle,band,NOUN,The smart set goes there | They were an angry lot,An unofficial association of people or groups,Articles_with_short_description | Social_groups | Social_psychology_concepts | Sociological_terminology
bn:00008279n,cercle,lot,NOUN,The smart set goes there | They were an angry lot,An unofficial association of people or groups,Articles_with_short_description | Social_groups | Social_psychology_concepts | Sociological_terminology
bn:00019174n,cercle,circle,NOUN,They had excellent seats in the dress circle,A curved section or tier of seats in a hall or theater or opera house; usually the first tier above the orchestra,Auditoriums | Event_venues | History_of_theatre | Music_venues | Parts_of_a_theatre | Rooms | Stage_terminology
bn:00019174n,cercle,dress_circle,NOUN,They had excellent seats in the dress circle,A curved section or tier of seats in a hall or theater or opera house; usually the first tier above the orchestra,Auditoriums | Event_venues | History_of_theatre | Music_venues | Parts_of_a_theatre | Rooms | Stage_terminology
bn:00019171n,cercle,lap,NOUN,He drove an extra lap just for insurance,Movement once around a course,
bn:00019171n,cercle,circle,NOUN,He drove an extra lap just for insurance,Movement once around a course,
bn:00019171n,cercle,circuit,NOUN,He drove an extra lap just for insurance,Movement once around a course,
bn:00019170n,cercle,circle,NOUN,The chairs were arranged in a circle,Something approximating the shape of a circle,
bn:00019169n,cercle,circle,NOUN,He calculated the circumference of the circle,Ellipse in which the two axes are of equal length; a plane curve generated by one point moving at a constant distance from a fixed point,Articles_with_short_description | Circles | Conic_sections | Elementary_shapes | Pi
bn:00003771n,enculer,sodomy,NOUN,,"Intercourse via the anus, committed by a man with a man or woman",All_articles_needing_additional_references | Anal_eroticism | Articles_with_short_description | LGBT_history | Sex_crimes | Sex_positions | Sexology | Sexual_acts | Sexuality_and_religion | Wikipedia_articles_incorporating_a_citation_from_the_1911_Encyclopaedia_Britannica_with_Wikisource_reference | _archived_copy_as_title
bn:00003771n,enculer,buggery,NOUN,,"Intercourse via the anus, committed by a man with a man or woman",All_articles_needing_additional_references | Anal_eroticism | Articles_with_short_description | LGBT_history | Sex_crimes | Sex_positions | Sexology | Sexual_acts | Sexuality_and_religion | Wikipedia_articles_incorporating_a_citation_from_the_1911_Encyclopaedia_Britannica_with_Wikisource_reference | _archived_copy_as_title
bn:00003771n,enculer,anal_sex,NOUN,,"Intercourse via the anus, committed by a man with a man or woman",All_articles_needing_additional_references | Anal_eroticism | Articles_with_short_description | LGBT_history | Sex_crimes | Sex_positions | Sexology | Sexual_acts | Sexuality_and_religion | Wikipedia_articles_incorporating_a_citation_from_the_1911_Encyclopaedia_Britannica_with_Wikisource_reference | _archived_copy_as_title
bn:00003771n,enculer,anal_intercourse,NOUN,,"Intercourse via the anus, committed by a man with a man or woman",All_articles_needing_additional_references | Anal_eroticism | Articles_with_short_description | LGBT_history | Sex_crimes | Sex_positions | Sexology | Sexual_acts | Sexuality_and_religion | Wikipedia_articles_incorporating_a_citation_from_the_1911_Encyclopaedia_Britannica_with_Wikisource_reference | _archived_copy_as_title
bn:00001972n,agent,agent,NOUN,Their research uncovered new disease agents,An active and efficient cause; capable of producing a certain effect,
bn:00001973n,agent,agent,NOUN,,A representative who acts on behalf of other persons or organizations,Action_(philosophy) | Agency_law | Articles_with_short_description | Business_law | Concepts_in_ethics | Concepts_in_social_philosophy | Free_will | Legal_professions | Metaphysical_properties | Personhood | Sociological_theories
bn:00001974n,agent,agent,NOUN,,A substance that exerts some force or effect,
bn:00001975n,agent,agent,NOUN,,A businessman who buys or sells for another in exchange for a commission,Agency_law | Finance_occupations | Fur_trade | Gubernatorial_titles | History_of_international_trade | Hudson's_Bay_Company | Sales_occupations
bn:00001975n,agent,factor,NOUN,,A businessman who buys or sells for another in exchange for a commission,Agency_law | Finance_occupations | Fur_trade | Gubernatorial_titles | History_of_international_trade | Hudson's_Bay_Company | Sales_occupations
bn:00001975n,agent,broker,NOUN,,A businessman who buys or sells for another in exchange for a commission,Agency_law | Finance_occupations | Fur_trade | Gubernatorial_titles | History_of_international_trade | Hudson's_Bay_Company | Sales_occupations
bn:00001977n,agent,agentive_role,NOUN,,The semantic role of the animate entity that instigates or causes the happening denoted by the verb in the clause,Grammatical_categories | Semantics | Semantics_(linguistics) | Syntax‐semantics_interface | Thematic_roles
bn:00001977n,agent,agent,NOUN,,The semantic role of the animate entity that instigates or causes the happening denoted by the verb in the clause,Grammatical_categories | Semantics | Semantics_(linguistics) | Syntax‐semantics_interface | Thematic_roles
bn:00001177n,agent,actor,NOUN,He's a miracle worker | He's a principal actor in this affair | When you want something done get a doer,A person who acts and gets things done,
bn:00001177n,agent,doer,NOUN,He's a miracle worker | He's a principal actor in this affair | When you want something done get a doer,A person who acts and gets things done,
bn:00001177n,agent,worker,NOUN,He's a miracle worker | He's a principal actor in this affair | When you want something done get a doer,A person who acts and gets things done,
bn:00022025n,agent,constable,NOUN,,A police officer of the lowest rank,Articles_with_short_description | Constable | Law_enforcement_occupations | Law_enforcement_occupations_in_the_United_Kingdom | Law_enforcement_titles | Legal_professions | Police_ranks | Police_ranks_in_the_United_Kingdom | Police_ranks_of_Sri_Lanka | Sheriffs | Wikipedia_articles_incorporating_a_citation_from_the_1911_Encyclopaedia_Britannica_with_Wikisource_reference
bn:00022025n,agent,police_constable,NOUN,,A police officer of the lowest rank,Articles_with_short_description | Constable | Law_enforcement_occupations | Law_enforcement_occupations_in_the_United_Kingdom | Law_enforcement_titles | Legal_professions | Police_ranks | Police_ranks_in_the_United_Kingdom | Police_ranks_of_Sri_Lanka | Sheriffs | Wikipedia_articles_incorporating_a_citation_from_the_1911_Encyclopaedia_Britannica_with_Wikisource_reference
bn:00010740n,salope,cunt,NOUN,She said her son thought Hillary was a bitch,A person (usually but not necessarily a woman) who is thoroughly disliked,Articles_with_short_description | Dogs | English_profanity | English_words | Misogynistic_slurs | Slang_terms_for_men | Slang_terms_for_women
bn:00010740n,salope,bitch,NOUN,She said her son thought Hillary was a bitch,A person (usually but not necessarily a woman) who is thoroughly disliked,Articles_with_short_description | Dogs | English_profanity | English_words | Misogynistic_slurs | Slang_terms_for_men | Slang_terms_for_women
bn:00072076n,salope,slattern,NOUN,,A dirty untidy woman,Articles_with_short_description | Casual_sex | English_profanity | English_words | Misogynistic_slurs | Pornography_terms | Sex-_or_gender-related_stereotypes | Sexual_slang | Slang_terms_for_women
bn:00072076n,salope,slut,NOUN,,A dirty untidy woman,Articles_with_short_description | Casual_sex | English_profanity | English_words | Misogynistic_slurs | Pornography_terms | Sex-_or_gender-related_stereotypes | Sexual_slang | Slang_terms_for_women
bn:00072076n,salope,slovenly_woman,NOUN,,A dirty untidy woman,Articles_with_short_description | Casual_sex | English_profanity | English_words | Misogynistic_slurs | Pornography_terms | Sex-_or_gender-related_stereotypes | Sexual_slang | Slang_terms_for_women
bn:00072076n,salope,trollop,NOUN,,A dirty untidy woman,Articles_with_short_description | Casual_sex | English_profanity | English_words | Misogynistic_slurs | Pornography_terms | Sex-_or_gender-related_stereotypes | Sexual_slang | Slang_terms_for_women
bn:00043058n,salope,vixen,NOUN,,A malicious woman with a fierce temper,
bn:00043058n,salope,harpy,NOUN,,A malicious woman with a fierce temper,
bn:00043058n,salope,hellcat,NOUN,,A malicious woman with a fierce temper,
bn:00110928a,triste,sorrowful,ADJ,"A sorrowful tale of death and despair | Even in laughter the heart is sorrowful | Even in laughter the heart is sorrowful - The Bible, Proverbs 14:13 | Sorrowful news | Sorrowful widows",Experiencing or marked by or expressing sorrow especially that associated with irreparable loss,
bn:00112814a,triste,unhappy,ADJ,The unhappy truth,Causing discomfort,
bn:00112813a,triste,unhappy,ADJ,After the argument they lapsed into an unhappy silence | Had an unhappy time at school | He looks so sad | He looks so unhappy | The unhappy (or sad) news | Unhappy over her departure | Unhappy with her raise,Experiencing or marked by or causing sadness or sorrow or discontent,
bn:00099567a,triste,depressing,ADJ,A moody and uncheerful person | An uncheerful place | Something cheerless about the room | The economic outlook is depressing,Causing sad feelings of gloom and inadequacy,
bn:00099567a,triste,cheerless,ADJ,A moody and uncheerful person | An uncheerful place | Something cheerless about the room | The economic outlook is depressing,Causing sad feelings of gloom and inadequacy,
bn:00099567a,triste,uncheerful,ADJ,A moody and uncheerful person | An uncheerful place | Something cheerless about the room | The economic outlook is depressing,Causing sad feelings of gloom and inadequacy,
bn:00110037a,triste,sad,ADJ,"It was a very sad story | Sad news | She doesn't like sad movies | When I am dead, my dearest, / Sing no sad songs for me | When I am dead, my dearest, / Sing no sad songs for me - Christina Rossetti",Of things that make you feel sad,
bn:00105051a,triste,infelicitous,ADJ,"Infelicitous circumstances | Unhappy caravans, straggling afoot through swamps and canebrakes | Unhappy caravans, straggling afoot through swamps and canebrakes - American Guide Series",Marked by or producing unhappiness,
bn:00105051a,triste,unhappy,ADJ,"Infelicitous circumstances | Unhappy caravans, straggling afoot through swamps and canebrakes | Unhappy caravans, straggling afoot through swamps and canebrakes - American Guide Series",Marked by or producing unhappiness,
bn:00110036a,triste,sad,ADJ,Better by far that you should forget and smile / Than that you should remember and be sad | Better by far that you should forget and smile / Than that you should remember and be sad - Christina Rossetti | Feeling sad because his dog had died,Experiencing or showing sorrow or unhappiness,
bn:00098608a,triste,gloomy,ADJ,A dispirited and resigned expression on her face | A gloomy silence | Depressed by the loss of his job | Downcast after his defeat | Feeling discouraged and downhearted | Gloomy at the thought of what he had to face | Gloomy predictions | Lonely and blue in a strange city | The darkening mood | Took a grim view of the economy,Filled with melancholy and despondency,
bn:00098608a,triste,grim,ADJ,A dispirited and resigned expression on her face | A gloomy silence | Depressed by the loss of his job | Downcast after his defeat | Feeling discouraged and downhearted | Gloomy at the thought of what he had to face | Gloomy predictions | Lonely and blue in a strange city | The darkening mood | Took a grim view of the economy,Filled with melancholy and despondency,
bn:00098608a,triste,blue,ADJ,A dispirited and resigned expression on her face | A gloomy silence | Depressed by the loss of his job | Downcast after his defeat | Feeling discouraged and downhearted | Gloomy at the thought of what he had to face | Gloomy predictions | Lonely and blue in a strange city | The darkening mood | Took a grim view of the economy,Filled with melancholy and despondency,
bn:00098608a,triste,depressed,ADJ,A dispirited and resigned expression on her face | A gloomy silence | Depressed by the loss of his job | Downcast after his defeat | Feeling discouraged and downhearted | Gloomy at the thought of what he had to face | Gloomy predictions | Lonely and blue in a strange city | The darkening mood | Took a grim view of the economy,Filled with melancholy and despondency,
bn:00098608a,triste,dispirited,ADJ,A dispirited and resigned expression on her face | A gloomy silence | Depressed by the loss of his job | Downcast after his defeat | Feeling discouraged and downhearted | Gloomy at the thought of what he had to face | Gloomy predictions | Lonely and blue in a strange city | The darkening mood | Took a grim view of the economy,Filled with melancholy and despondency,
bn:00098608a,triste,down,ADJ,A dispirited and resigned expression on her face | A gloomy silence | Depressed by the loss of his job | Downcast after his defeat | Feeling discouraged and downhearted | Gloomy at the thought of what he had to face | Gloomy predictions | Lonely and blue in a strange city | The darkening mood | Took a grim view of the economy,Filled with melancholy and despondency,
bn:00098608a,triste,downcast,ADJ,A dispirited and resigned expression on her face | A gloomy silence | Depressed by the loss of his job | Downcast after his defeat | Feeling discouraged and downhearted | Gloomy at the thought of what he had to face | Gloomy predictions | Lonely and blue in a strange city | The darkening mood | Took a grim view of the economy,Filled with melancholy and despondency,
bn:00098608a,triste,downhearted,ADJ,A dispirited and resigned expression on her face | A gloomy silence | Depressed by the loss of his job | Downcast after his defeat | Feeling discouraged and downhearted | Gloomy at the thought of what he had to face | Gloomy predictions | Lonely and blue in a strange city | The darkening mood | Took a grim view of the economy,Filled with melancholy and despondency,
bn:00098608a,triste,down_in_the_mouth,ADJ,A dispirited and resigned expression on her face | A gloomy silence | Depressed by the loss of his job | Downcast after his defeat | Feeling discouraged and downhearted | Gloomy at the thought of what he had to face | Gloomy predictions | Lonely and blue in a strange city | The darkening mood | Took a grim view of the economy,Filled with melancholy and despondency,
bn:00098608a,triste,low,ADJ,A dispirited and resigned expression on her face | A gloomy silence | Depressed by the loss of his job | Downcast after his defeat | Feeling discouraged and downhearted | Gloomy at the thought of what he had to face | Gloomy predictions | Lonely and blue in a strange city | The darkening mood | Took a grim view of the economy,Filled with melancholy and despondency,
bn:00098608a,triste,low-spirited,ADJ,A dispirited and resigned expression on her face | A gloomy silence | Depressed by the loss of his job | Downcast after his defeat | Feeling discouraged and downhearted | Gloomy at the thought of what he had to face | Gloomy predictions | Lonely and blue in a strange city | The darkening mood | Took a grim view of the economy,Filled with melancholy and despondency,
bn:00101559a,triste,dispirited,ADJ,A dispirited and divided Party | Reacted to the crisis with listless resignation,Marked by low spirits; showing no enthusiasm,
bn:00101559a,triste,listless,ADJ,A dispirited and divided Party | Reacted to the crisis with listless resignation,Marked by low spirits; showing no enthusiasm,
bn:00101612a,triste,dysphoric,ADJ,,Generalized feeling of distress,
bn:00101612a,triste,distressed,ADJ,,Generalized feeling of distress,
bn:00101612a,triste,unhappy,ADJ,,Generalized feeling of distress,
bn:00085426v,commettre,perpetrate,VERB,Perpetrate a crime | Pull a bank robbery,"Perform an act, usually with a negative connotation",
bn:00085426v,commettre,commit,VERB,Perpetrate a crime | Pull a bank robbery,"Perform an act, usually with a negative connotation",
bn:00085426v,commettre,pull,VERB,Perpetrate a crime | Pull a bank robbery,"Perform an act, usually with a negative connotation",
bn:00010504n,simple,single,NOUN,,A base hit on which the batter stops safely at first base,All_articles_needing_additional_references | Baseball_terminology | Batting_statistics
bn:00010504n,simple,bingle,NOUN,,A base hit on which the batter stops safely at first base,All_articles_needing_additional_references | Baseball_terminology | Batting_statistics
bn:00110649a,simple,simple,ADJ,A simple design | A simple problem | A simple substance | Simple mechanisms,Having few parts; not complex or complicated or involved,
bn:00101973a,simple,easy,ADJ,An easy job | An easy problem | An easy victory | Satisfied with easy answers | The house is easy to heat | Took the easy way out of his dilemma,Posing no difficulty; requiring little effort,
bn:00110651a,simple,simple,ADJ,A simple country schoolhouse | Her black dress--simple to austerity,Unornamented,
bn:00036393n,simple,freehold,NOUN,,An estate held in fee simple or for life,All_articles_needing_additional_references | Common_law | Feudalism_in_England | Land_tenure | Real_property_law
bn:00054438n,simple,mere,NOUN,,A small pond of standing water,Lakes | Limnology
bn:00098053a,simple,bare,ADJ,Only the bare facts | Shocked by the mere idea | The simple passage of time was enough | The simple truth,Apart from anything else; without additions or modifications,
bn:00098053a,simple,mere,ADJ,Only the bare facts | Shocked by the mere idea | The simple passage of time was enough | The simple truth,Apart from anything else; without additions or modifications,
bn:00098053a,simple,simple,ADJ,Only the bare facts | Shocked by the mere idea | The simple passage of time was enough | The simple truth,Apart from anything else; without additions or modifications,
bn:00108648a,simple,plain,ADJ,A plain blue suit | A plain rectangular brick building | Plain food | Stuck to the plain facts,Not elaborate or elaborated; simple,
bn:00110650a,simple,simple,ADJ,,(botany) of leaf shapes; of leaves having no divisions or subdivisions,
bn:00110650a,simple,unsubdivided,ADJ,,(botany) of leaf shapes; of leaves having no divisions or subdivisions,
bn:00106620a,simple,mere,ADJ,A mere child,Being nothing more than specified,
bn:00102111a,simple,elementary,ADJ,"A simple game | An elementary problem in statistics | Elementary, my dear Watson | Found an uncomplicated solution to the problem",Easy and not involved or complicated,
bn:00102111a,simple,simple,ADJ,"A simple game | An elementary problem in statistics | Elementary, my dear Watson | Found an uncomplicated solution to the problem",Easy and not involved or complicated,
bn:00102111a,simple,uncomplicated,ADJ,"A simple game | An elementary problem in statistics | Elementary, my dear Watson | Found an uncomplicated solution to the problem",Easy and not involved or complicated,
bn:00102111a,simple,unproblematic,ADJ,"A simple game | An elementary problem in statistics | Elementary, my dear Watson | Found an uncomplicated solution to the problem",Easy and not involved or complicated,
bn:00034203n,mensonge,fib,NOUN,He told a fib about eating his spinach | How can I stop my child from telling stories?,A trivial lie,All_articles_lacking_reliable_references | Articles_with_short_description | Deception | Lying
bn:00034203n,mensonge,story,NOUN,He told a fib about eating his spinach | How can I stop my child from telling stories?,A trivial lie,All_articles_lacking_reliable_references | Articles_with_short_description | Deception | Lying
bn:00034203n,mensonge,tale,NOUN,He told a fib about eating his spinach | How can I stop my child from telling stories?,A trivial lie,All_articles_lacking_reliable_references | Articles_with_short_description | Deception | Lying
bn:00034203n,mensonge,tarradiddle,NOUN,He told a fib about eating his spinach | How can I stop my child from telling stories?,A trivial lie,All_articles_lacking_reliable_references | Articles_with_short_description | Deception | Lying
bn:00034203n,mensonge,taradiddle,NOUN,He told a fib about eating his spinach | How can I stop my child from telling stories?,A trivial lie,All_articles_lacking_reliable_references | Articles_with_short_description | Deception | Lying
bn:00081075n,mensonge,white_lie,NOUN,,An unimportant lie (especially one told to be tactful or polite),All_articles_lacking_reliable_references | Articles_with_short_description | Deception | Lying
bn:00085657v,mensonge,dwell,VERB,The problems dwell in the social injustices in this country,Originate (in),
bn:00085657v,mensonge,consist,VERB,The problems dwell in the social injustices in this country,Originate (in),
bn:00085657v,mensonge,lie,VERB,The problems dwell in the social injustices in this country,Originate (in),
bn:00085657v,mensonge,lie_in,VERB,The problems dwell in the social injustices in this country,Originate (in),
bn:00079224n,mensonge,untruthfulness,NOUN,,The quality of being untruthful,
bn:00032595n,mensonge,lying,NOUN,,The deliberate act of deviating from the truth,All_articles_lacking_reliable_references | Articles_with_short_description | Deception | Lying
bn:00032595n,mensonge,prevarication,NOUN,,The deliberate act of deviating from the truth,All_articles_lacking_reliable_references | Articles_with_short_description | Deception | Lying
bn:00032595n,mensonge,fabrication,NOUN,,The deliberate act of deviating from the truth,All_articles_lacking_reliable_references | Articles_with_short_description | Deception | Lying
bn:00051016n,mensonge,lie,NOUN,,A statement that deviates from or perverts the truth,All_articles_lacking_reliable_references | Articles_with_short_description | Deception | Lying
bn:00051016n,mensonge,prevarication,NOUN,,A statement that deviates from or perverts the truth,All_articles_lacking_reliable_references | Articles_with_short_description | Deception | Lying
bn:00032874n,mensonge,falsehood,NOUN,,A false statement,All_articles_lacking_reliable_references | Articles_with_short_description | Barriers to critical thinking | Communication | Deception | Human_behavior | Lying | Psychology_experiments | Statements
bn:00032874n,mensonge,falsity,NOUN,,A false statement,All_articles_lacking_reliable_references | Articles_with_short_description | Barriers to critical thinking | Communication | Deception | Human_behavior | Lying | Psychology_experiments | Statements
